GeneID	GSM5226229	GSM5226230	GSM5226231	GSM5226232	GSM5226233	GSM5226234	GSM5530616	GSM5530617	GSM5530618	GSM5530619	GSM5530620	GSM5530621
101928017	18	19	4	16	10	13	20	10	12	28	13	12
105376825	9	7	1	8	9	16	6	9	4	12	11	12
105376826	0	0	0	0	11	0	0	2	0	0	0	1
105376827	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0
127731	1	0	2	64	17	73	32	12	4	4	31	6
339505	0	2	0	1	0	1	2	2	0	0	4	1
55450	862	840	98	2021	6109	1129	634	1293	125	634	983	871
79594	817	679	131	606	687	861	301	280	135	348	382	476
163933	614	152	4	134	22	97	118	53	36	99	63	62
978	86	239	1	390	219	160	30	23	7	133	151	50
65018	1212	1534	237	949	1125	1251	594	588	224	233	471	608
102464833	16	29	0	26	32	31	2	13	0	0	2	17
100861548	1119	1026	378	752	970	873	733	465	353	315	501	519
1650	3610	2936	864	4815	7645	4558	1336	1633	655	409	1928	3469
57576	29	36	8	41	14	62	13	24	10	28	23	33
400745	5	1	0	4	36	5	0	5	0	4	4	21
112268222	684	807	57	812	1242	679	423	456	110	206	423	597
50809	1127	2311	60	4161	5812	3630	491	1545	134	233	681	2627
8672	1323	1222	54	2618	2892	2157	338	832	116	188	529	2141
105376830	0	3	0	4	11	5	1	2	1	7	3	3
105376829	2	0	0	4	14	3	0	0	0	2	1	1
100302155	0	0	0	0	0	0	0	0	0	0	0	0
1889	1766	3832	296	4900	6100	3652	844	1928	461	1122	1158	1905
100506801	6	5	0	32	4	9	2	4	6	2	3	8
105376832	0	0	0	0	0	0	0	0	0	0	0	0
84224	94	115	13	281	281	346	67	106	12	3	68	123
249	3574	149	23	101	572	220	73	133	45	242	34	473
105376834	1	4	0	0	1	1	1	0	0	0	0	0
5909	20	77	250	862	1756	1958	738	913	422	111	1028	156
84196	963	958	126	2257	2621	1890	394	802	193	374	460	970
401944	1635	2077	44	1663	833	1412	1260	594	498	3182	930	1501
3339	2849	7128	53	14865	6143	13064	1508	2837	595	3445	1992	10520
23436	213	864	441361	145	272	20102	95686	125	411440	2395	14447	233
10136	480	1677	1092724	293	603	57082	233613	321	807145	5403	23633	563
101928043	6	2	1	4	4	7	6	3	2	0	0	2
29092	189	146	320	183	194	322	350	138	262	25	173	101
112268223	12	5	47	10	8	10	52	5	87	10	12	4
998	5242	5105	387	4620	4625	4258	1824	1795	465	1215	1835	4160
54361	19	39	29	829	564	463	332	844	36	319	329	177
105376845	5	3	3	25	15	25	29	27	0	8	21	6
105376850	0	0	0	8	38	0	1	1	0	1	0	0
107985377	0	0	0	0	1	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	1	0	0	0	0	0	0	0	0
9923	430	596	42	1280	776	1440	237	543	93	70	284	627
2046	0	3	41	78	3	52	7	44	17	7	32	15
102466615	0	0	0	0	0	0	0	0	0	0	0	0
712	26439	5186	407	6561	2152	6110	6133	1894	1286	14838	2489	4006
714	13777	3666	86	5955	2468	5283	2657	1519	262	1919	1874	3890
713	23567	3761	212	8603	3404	7462	5356	1962	630	8920	2558	5287
2048	493	334	13	808	1054	605	205	138	97	303	203	646
100616391	0	0	0	0	0	0	0	0	0	0	0	0
100422914	1	1	0	6	9	4	0	2	0	0	2	5
646262	0	0	0	0	0	0	0	0	0	0	0	0
729059	0	0	0	0	1	0	0	1	0	0	0	0
23028	1354	879	220	1716	2273	1644	693	770	355	709	643	1234
100422866	0	0	0	0	0	0	0	0	0	0	0	0
7798	888	862	21	1609	1115	1680	166	501	68	224	289	1369
3352	2	0	0	22	222	40	3	2	1	63	13	4
100996511	186	278	23	280	61	210	89	177	16	14	107	129
10236	1788	2667	146	3113	4187	3165	466	1442	149	166	855	2717
80818	294	595	16	600	471	850	152	280	20	25	262	244
148898	60	66	0	137	47	97	41	71	7	0	36	34
6920	645	666	3001	406	346	960	1031	113	2780	396	923	266
55616	764	494	103	610	365	949	310	236	190	289	281	682
1870	15	14	0	48	84	46	10	6	6	21	12	12
101928163	0	1	0	0	2	1	0	0	0	0	0	0
105376859	0	5	0	1	3	3	1	1	0	0	0	5
3399	1449	3018	38	2158	844	708	524	816	49	112	522	3661
107984928	0	3	0	1	0	0	0	0	0	0	0	0
259283	1	2	1	3	1	8	5	1	0	4	1	0
6135	46656	22206	33490	15596	24176	17426	21102	9619	13459	11050	11915	11468
6924	1261	1011	196	1093	980	1194	478	654	222	150	442	1036
100506963	129	136	11	123	114	139	47	88	16	11	74	81
57095	1555	1043	272	847	1299	782	547	508	259	329	411	710
105376860	25	22	0	51	70	48	4	18	1	0	15	29
11313	912	704	128	1149	1668	953	367	398	232	959	497	724
2582	266	185	35	1286	1695	466	92	131	40	78	222	236
3155	487	535	228	652	739	629	554	218	305	360	389	211
105376861	0	0	0	0	2	1	0	0	0	0	0	0
2517	2993	938	94	1810	2416	1376	672	479	177	269	743	716
1269	8	6	0	18	0	19	4	2	0	12	6	2
107984929	0	0	0	2	0	0	0	0	0	0	1	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0
55629	2135	2147	140	1870	2236	1648	433	961	124	201	572	1925
10772	1601	2371	134	3050	2935	3295	402	1195	124	278	632	2330
105378615	0	0	0	0	0	0	0	0	0	0	0	0
105376863	2	1	1	0	2	0	0	0	1	0	0	0
107984931	0	1	0	0	3	4	0	0	0	0	1	1
127294	8	20	3	67	159	188	9	11	4	20	15	35
107985737	0	0	0	2	16	4	0	1	0	0	0	2
105376864	1	1	2	2	0	3	1	0	1	2	2	0
58985	3	11	472	98	483	434	432	3	753	36	146	23
163702	16	5	3	165	264	247	16	44	11	13	54	109
284632	0	0	0	1	0	0	0	0	0	0	0	0
105376871	0	0	0	7	0	3	3	3	0	1	4	3
57822	0	1	3	12	2	9	1	7	0	0	3	13
90529	87	95	9	259	140	201	47	65	12	22	74	84
57185	224	249	60	891	756	975	198	190	113	149	209	255
100750325	3	2	5	18	3	15	13	10	3	0	8	2
11123	153	176	60	876	1082	940	214	484	60	63	232	352
100506985	2	7	2	41	31	42	3	34	1	0	10	18
400746	13	12	63	429	68	358	134	62	89	20	78	37
10250	1029	1560	83	2605	3886	2161	395	1223	178	245	656	1511
25932	3855	12573	122	5731	6079	4487	900	2695	163	316	807	9573
105376876	0	0	0	0	0	0	0	0	0	0	0	0
864	445	192	10	737	93	764	146	276	23	320	139	497
102465437	0	0	0	1	0	1	0	0	0	0	1	0
107984932	0	1	0	4	0	4	0	0	0	6	0	4
105376878	7	6	0	70	21	29	5	16	1	14	10	26
100616365	0	0	0	0	0	0	0	0	0	0	0	0
105376879	1	0	0	0	3	0	0	0	0	0	0	0
25949	1396	1492	381	1211	1672	1098	662	554	320	249	502	556
57035	2091	2487	79	3899	4387	2288	918	1615	103	75	1077	1697
105376882	0	2	0	1	1	1	1	0	0	0	0	1
6007	7	5	4	21	16	28	9	13	3	17	5	8
23585	1629	1620	128	1746	1775	1481	526	571	119	148	501	1120
6006	899	676	113	725	673	614	372	264	115	145	277	464
55219	764	487	186	726	607	786	351	377	232	174	262	564
26119	388	328	208	1586	872	1454	614	1205	367	620	630	401
57134	1027	645	15	1078	264	788	351	455	46	94	514	595
57190	1712	1515	167	3526	2567	3161	913	1160	421	1167	873	2081
56181	927	1194	276	784	796	954	608	539	356	564	536	557
646471	65	125	1	297	287	323	7	136	6	3	45	129
79000	83	130	11	104	140	118	46	58	3	7	59	62
164091	279	217	84	466	420	486	317	257	205	313	221	287
3925	1506	819	81	1818	5194	1334	808	676	102	404	734	538
100500808	11	17	0	30	69	14	3	8	0	0	13	8
105376885	0	0	0	0	0	0	0	0	0	0	0	0
5051	125	169	43	436	671	457	156	119	86	58	138	94
101928216	0	4	7	15	6	22	18	3	12	0	2	9
2134	22	31	7	70	19	51	34	18	11	14	33	57
7780	2	16	904	29	39	537	563	6	1199	27	242	10
105376910	0	0	14	1	0	6	10	0	20	0	1	0
84676	56	32	2	14	6	47	24	11	6	19	17	26
149420	73	150	48	274	546	380	65	113	53	27	92	94
105376886	0	0	0	1	2	0	0	0	0	0	0	1
79927	228	607	12	87	10	278	71	73	14	66	120	101
110806296	0	0	0	0	0	0	0	0	0	1	0	0
51042	935	455	722	302	408	295	276	128	588	1464	166	283
10256	10	32	25	316	963	417	137	143	74	110	203	110
378807	0	0	0	0	1	0	0	0	0	0	1	1
101928303	0	5	19	16	15	31	28	42	36	17	24	5
64793	82	88	2	528	944	290	41	141	9	6	75	108
83442	6876	3166	678	4027	3820	2853	2213	1045	1066	9648	1477	2930
91544	726	353	90	1178	1415	861	366	277	206	771	405	263
1043	1067	419	48	985	183	1203	549	190	66	1082	339	292
55057	5	4	2	512	308	137	2	5	0	102	16	91
257101	12	7	1	147	50	17	15	3	8	17	20	16
79727	0	1	0	1	0	2	0	1	1	4	0	0
79947	724	574	53	662	826	690	207	263	77	216	221	522
101928324	4	2	0	6	10	10	2	9	1	4	4	6
3151	2076	1924	285	1823	2213	2017	1017	870	321	366	1021	1063
6195	470	364	68	1328	1213	1137	376	253	107	661	364	491
100302190	0	0	0	4	2	0	0	0	0	0	0	0
105376888	0	0	0	1	0	1	0	0	0	0	0	0
101928728	2	5	2	19	10	31	10	12	3	10	9	8
8289	531	1001	71	2352	2488	2428	384	732	141	209	453	1345
55650	260	143	54	265	293	317	142	128	56	56	119	168
84243	938	624	47	1006	961	747	274	305	71	257	289	681
2810	72	67	1	2354	732	430	38	17	20	5313	285	670
54707	834	678	127	567	429	753	365	362	151	317	293	445
63906	229	230	79	201	186	265	178	146	119	300	153	137
10726	2111	2066	700	1206	1667	1274	1155	747	1069	2389	1041	1162
8431	0	11	69	22	24	230	43	68	141	17	120	13
126695	4	3	32	168	433	231	63	115	38	24	107	52
388610	81	370	61	1681	937	670	159	392	69	289	269	144
115572	37	998	6	80	79	85	17	67	8	55	18	21
101928391	1	7	0	2	1	1	2	2	0	0	0	0
6548	433	472	41	1614	1216	1080	348	382	139	527	342	730
102723760	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0
23038	529	842	67	1311	1123	1306	304	512	157	257	357	654
84065	807	738	192	694	679	788	465	343	262	764	374	456
644961	61	78	2	113	139	109	11	32	4	4	21	93
84958	127	98	455	1117	1192	578	262	273	561	491	329	206
9064	948	1758	82	1441	1138	1509	716	881	218	924	573	809
8547	90	26	6	55	14	138	49	32	9	24	63	51
388611	0	0	2	30	40	5	6	2	5	4	3	0
2827	109	60	2	30	8	32	9	34	5	26	7	80
10163	1375	2374	152	3371	3446	3804	1194	1300	287	443	912	1698
105376892	2	0	0	10	2	6	7	13	1	2	3	1
27245	225	711	51	1472	1036	1168	334	598	204	312	396	424
2268	1014	1086	10	1058	211	1767	288	430	71	358	278	605
111216282	0	0	0	0	1	0	1	1	0	0	0	2
2537	2632	2325	290	2806	886	3202	1793	2014	545	15335	1157	3933
199870	332	390	39	372	281	406	139	162	62	84	154	225
23673	2047	2251	162	1847	1268	3017	510	1410	220	429	550	1963
5511	820	1021	74	847	909	1099	326	448	98	119	306	765
677774	0	0	0	0	2	0	0	0	0	0	0	0
9473	2676	753	12	2385	565	1397	499	554	83	420	500	1026
6118	880	872	104	885	899	907	500	436	112	151	479	419
27293	14	18	140	167	66	176	132	55	225	37	104	118
55113	227	160	45	269	131	272	108	110	46	24	85	147
2140	286	408	34	823	659	682	184	308	53	101	220	385
5724	536	507	15	1388	334	1312	239	205	33	625	259	411
22826	2285	2228	165	1502	1793	1679	801	825	221	420	788	1444
93974	1693	1303	739	1568	1691	1470	1134	607	672	467	992	670
83667	620	173	77	432	210	577	206	309	160	170	303	366
54797	187	197	97	208	77	235	107	97	77	231	91	58
65979	249	548	43	875	1198	1094	236	283	73	107	302	449
1104	652	274	28	796	1603	554	228	188	37	95	144	446
8420	1790	671	53	682	391	620	340	461	49	274	306	1004
6080	17	6	5	22	13	13	0	10	8	1	3	36
26768	47	16	5	39	19	15	4	15	6	22	6	48
54952	439	335	82	348	334	326	261	140	128	219	161	172
85028	875	430	30	908	385	465	339	234	63	266	266	618
692212	52	9	3	31	20	6	22	14	1	21	20	18
677838	48	25	1	44	16	28	12	9	2	1	18	32
677825	36	22	0	41	20	27	4	10	1	2	10	38
692073	16	22	1	45	21	22	5	11	1	1	8	29
115273	49	29	1	174	95	89	36	19	4	27	55	91
6883	694	438	61	490	485	359	159	165	58	55	162	261
105378616	5	8	3	3	4	5	3	2	6	5	3	1
26824	0	1	2	0	0	1	0	0	3	5	1	0
10691	322	292	28	336	274	390	125	158	43	135	117	354
51441	1592	1196	173	1085	1224	1350	476	542	303	759	411	979
4985	22	7	3	84	2	71	18	50	7	33	15	16
2035	528	413	29	1385	886	1407	209	392	77	162	242	402
399474	542	459	21	360	158	322	153	197	54	140	134	381
6429	2062	2108	91	2094	2767	2297	509	1235	106	148	792	2007
51102	408	293	68	321	679	362	168	117	79	243	176	218
10076	363	271	39	1544	3245	1170	149	230	68	216	250	977
101928460	0	0	0	1	0	0	0	0	0	0	0	1
107984933	0	0	0	1	8	1	0	0	0	0	0	0
107984934	0	2	1	15	3	13	0	3	1	2	3	4
101929406	0	0	0	0	0	1	0	1	0	0	0	2
105378617	1	1	0	15	5	37	1	4	0	0	4	7
105378618	0	0	0	0	0	0	0	0	0	0	0	0
4146	6	10	0	18	6	13	7	6	3	1	8	6
100129196	21	20	1	67	15	33	15	10	1	1	21	23
7805	14573	3793	235	11549	3521	7973	4598	1970	1089	8983	2331	6749
100616164	2	1	0	15	1	7	0	0	0	0	0	6
105378620	10	4	1	149	13	59	10	2	3	27	2	43
105378621	0	0	0	0	0	0	0	0	0	0	0	1
105378622	6	2	0	1	0	1	0	0	0	0	0	0
400748	7	0	0	2	0	0	0	0	0	0	0	2
9672	2048	1559	51	1713	1389	1640	540	499	150	821	596	1252
9698	823	1134	111	2299	3027	2845	431	841	230	353	465	1620
692234	0	1	0	5	10	9	0	2	0	0	0	4
692235	0	1	0	5	10	9	0	2	0	0	0	4
692200	0	0	0	2	1	1	0	0	0	0	0	1
107984935	11	0	2	1	2	0	2	0	3	6	0	2
79570	25	7	1	16	2	15	6	23	3	3	6	16
9410	578	690	68	582	535	696	245	345	52	186	297	456
51538	1008	839	97	627	513	729	328	264	105	390	248	506
2170	747	2255	1	208	154	227	133	102	26	271	161	325
105378623	2	0	0	0	0	0	0	0	0	0	0	0
107985470	0	0	0	1	0	0	0	0	0	0	0	0
347735	120	95	94	1788	3027	2384	379	72	232	1799	582	1225
105378625	0	0	0	0	72	0	0	0	0	0	0	0
105379772	0	0	0	0	40	0	0	0	0	0	0	0
149086	1	0	0	3	33	2	0	0	0	2	0	0
284551	0	1	0	4	22	14	2	0	0	0	0	1
105378626	9	73	1	184	301	262	13	14	2	29	19	14
64129	1201	7616	52	5114	5597	3790	326	868	101	856	633	770
3061	18	39	0	25	21	40	6	22	2	1	12	16
553115	1266	1999	261	1326	1542	1467	703	661	330	913	726	928
107985471	33	35	0	51	55	35	5	9	2	0	22	38
105378628	9	4	0	7	8	5	20	2	7	30	7	11
1307	5854	3262	94	8458	7416	7052	3631	2143	1056	3617	2605	9962
101929444	15	30	1	260	135	211	12	20	7	90	19	193
576	461	93	2	310	91	300	72	72	32	107	83	570
100423028	0	0	0	0	0	0	0	0	0	0	0	0
90853	111	34	0	78	51	160	21	16	0	497	49	181
8073	4932	3635	634	4063	3418	4196	1479	1540	779	1677	1223	2938
10657	2068	2195	434	2564	3457	2513	1155	1130	598	1193	1110	2113
55116	341	307	37	287	355	400	162	219	71	188	213	290
100847018	0	0	0	0	0	0	0	0	0	0	0	0
23633	1322	1446	69	1799	2526	2114	410	853	93	424	401	1643
200081	1850	2177	150	1824	1615	2358	630	1164	280	1083	831	2070
79140	233	95	51	200	159	185	142	99	91	123	100	125
56063	300	279	45	615	1162	415	208	154	99	315	196	218
55721	13	38	19	123	115	131	48	63	25	90	44	42
149069	21	25	3	100	145	60	18	22	10	26	20	22
8668	3968	2933	773	2315	3389	2741	1193	1128	748	1632	1133	2255
339483	542	479	32	662	205	555	315	293	85	162	361	232
84734	98	95	25	111	22	141	107	66	82	425	150	39
3932	250	105	7	716	138	359	127	161	14	163	163	182
3065	1029	1296	168	2636	4068	2708	518	911	158	575	911	1067
65108	2314	1077	71	2418	3005	2473	643	463	146	1150	660	1589
105378629	0	4	1	7	2	9	0	1	0	2	2	3
81629	48	56	64	116	53	187	72	66	89	144	49	51
100128071	44	26	10	35	36	63	59	29	36	112	48	20
55108	1280	1391	217	1919	1594	2108	406	770	192	239	582	1308
728116	3	2	2	6	1	8	3	7	1	3	4	1
653121	225	257	29	350	270	378	119	103	32	113	75	314
102723870	2	4	0	2	2	3	2	0	0	1	1	3
339487	542	440	235	381	490	463	386	177	212	328	184	282
5928	1142	1476	140	1819	2404	2147	517	898	177	245	595	1294
81493	636	718	99	520	410	624	307	228	134	186	191	654
57648	1082	314	340	2301	4424	3343	590	212	615	699	686	908
8565	1433	1338	379	1234	3197	1479	495	607	502	967	524	1179
64766	496	494	33	893	665	786	231	286	42	119	218	427
252995	258	149	3	80	6	112	30	46	8	24	41	95
105378631	0	1	0	1	0	4	1	1	0	2	0	1
3208	25	8	15	65	41	85	35	50	18	79	47	22
113452	607	323	119	970	1996	676	559	267	283	1201	349	440
105378632	0	2	0	0	1	1	0	0	0	0	0	1
127544	817	1517	25	1540	1338	985	241	380	33	240	357	1828
204	2196	2047	424	2731	3326	2891	888	1431	391	883	913	1847
105378635	0	0	0	0	0	0	0	0	0	0	0	0
113451	232	114	5	367	208	408	135	111	29	64	127	288
112268224	0	2	0	5	2	5	2	1	4	6	0	1
55223	72	112	1	185	130	315	36	82	8	25	51	137
149076	295	652	94	712	872	907	231	273	125	176	254	560
127550	1	3	0	3	1	7	0	1	0	1	0	5
1912	5231	3484	308	3530	4548	4557	1759	2184	543	2045	1358	3500
100500853	32	42	0	43	56	65	4	21	0	0	6	42
101929464	0	1	0	2	1	1	0	0	0	1	0	1
7579	30	105	3	185	139	211	33	53	8	11	47	62
114784	66	19	4	226	18	168	29	35	1	3	36	214
105378638	0	0	0	1	0	0	0	1	0	0	0	0
127540	0	0	0	0	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0	0	0	0	0
84970	1	2	0	2	0	0	1	0	0	0	1	0
105378639	0	0	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0	0	0
105378641	0	0	1	0	0	5	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0	0	0	0
105378642	1	10	19	1	15	18	18	3	33	15	2	5
2709	1	2	0	5	321	214	0	1	0	128	2	131
127534	1	0	0	108	99	346	2	0	1	70	27	25
2707	6	6	1	471	1015	517	12	7	7	478	83	315
2701	290	950	15	213	127	339	196	199	47	245	102	270
113444	1184	1301	128	658	768	918	362	368	203	688	285	673
58512	69	40	9	87	24	100	8	204	6	70	34	30
653160	52	50	4	161	69	158	40	68	10	15	57	52
100506144	849	758	46	673	449	797	216	280	38	18	265	511
9204	298	442	22	815	610	901	135	257	29	67	190	453
79830	67	127	10	312	512	299	45	128	30	57	52	94
105378644	0	3	11	1	3	2	16	1	19	0	4	0
6421	5831	7409	504	6620	6479	9797	1890	3875	1048	2555	2529	8925
9202	621	658	46	1374	1230	1584	330	448	108	169	362	842
100861513	4	2	0	24	14	20	1	3	0	0	0	14
79932	598	565	199	1597	1478	1997	570	532	349	415	584	651
23154	421	543	13	667	650	876	153	367	33	235	277	744
339488	55	67	1	185	143	108	44	38	14	16	46	58
105378645	12	8	1	37	13	28	10	9	2	6	5	8
5690	1766	1794	258	1854	2317	1591	781	691	303	858	709	1478
105378646	0	0	0	0	0	0	0	0	0	0	0	0
127703	672	875	23	526	229	588	279	351	58	232	230	602
63967	19	13	0	155	333	99	9	3	4	37	7	25
192670	454	564	39	1440	737	1215	202	370	73	126	187	663
26523	443	568	83	1039	814	1084	289	332	170	329	276	477
192669	727	775	29	962	689	1132	216	493	84	170	239	828
105378647	0	1	0	1	0	1	0	1	0	0	0	0
27285	4	10	11	33	13	87	21	31	22	30	38	3
54936	625	741	102	558	528	674	278	254	119	288	337	447
1296	349	941	13	1573	367	724	491	240	63	123	553	3008
27095	1481	1359	356	984	1112	1115	663	469	330	605	542	876
55700	4228	2889	67	2388	1671	2621	848	939	195	1227	796	2809
9967	1784	2330	183	3133	3329	3510	732	1329	296	610	937	2340
79729	76	83	1	1005	340	354	94	79	22	80	152	162
55194	1912	665	85	902	292	698	788	255	308	2578	403	722
83931	2456	2925	167	1432	1648	1507	403	743	326	1068	561	1451
84967	910	757	108	536	290	495	314	239	145	391	295	418
127700	118	134	47	151	134	182	83	69	45	55	77	86
109616970	1	1	0	1	3	0	0	0	0	0	0	0
107984940	3	2	0	0	0	0	0	0	1	1	3	0
64960	1438	989	678	710	1228	743	690	369	451	870	439	695
1441	718	1104	6	2312	198	1061	231	268	38	469	218	741
107984941	0	0	0	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0	0	0	0
2899	0	69	2	80	91	105	11	41	2	15	12	1
100422898	0	0	0	0	0	0	0	0	0	0	0	0
107984942	1	1	1	2	0	2	0	0	1	0	0	0
728431	73	62	26	80	110	112	74	39	38	179	51	58
80149	825	560	15	1364	815	582	85	227	22	104	246	1821
102465438	1	1	0	18	17	6	0	2	1	0	1	6
64769	1011	1246	137	1349	1613	1414	412	776	100	102	488	968
100847010	0	2	0	7	0	4	0	2	0	0	1	0
105378649	3	12	0	9	10	9	1	6	0	0	1	10
79753	472	471	43	362	323	424	139	188	86	157	151	379
7802	386	429	130	422	159	781	288	331	155	213	311	203
29889	2867	1935	93	1236	1361	1467	357	645	125	276	471	1895
284654	0	23	3	25	5	41	15	52	2	15	13	34
54955	164	340	3	303	425	306	30	171	5	1	89	186
55143	12	14	3	232	772	103	11	11	3	13	22	20
284656	2	3	11	251	42	245	50	84	18	83	69	59
105378650	0	0	0	0	0	0	0	0	0	0	1	0
149175	30	57	67	305	572	244	98	232	54	46	99	133
79693	491	429	47	349	497	350	81	214	21	13	120	525
127687	1427	992	656	635	571	771	757	362	761	1286	450	552
4520	347	424	30	559	419	561	97	211	32	27	126	440
3633	317	640	46	623	525	674	395	356	159	205	234	344
105378651	1	9	0	16	8	17	1	6	0	3	0	9
10946	1544	1718	215	1370	1754	1835	794	850	348	800	627	1317
2275	698	444	64	549	684	669	319	225	108	582	249	727
51118	1114	911	128	465	617	547	233	310	106	85	200	708
5453	1	7	0	25	0	5	5	3	1	0	1	5
107985103	0	0	1	1	1	0	0	0	0	1	0	0
105378653	2	4	0	3	1	0	2	2	1	0	5	2
100500801	0	0	0	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0	0	0	0
105378654	0	1	0	0	0	0	0	0	0	0	0	0
339442	0	0	0	0	0	0	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0	0	0	0	0
105378656	1	0	0	0	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0	0	0	0
64121	1646	1017	58	880	744	833	376	298	89	178	293	685
100527950	198	205	69	303	384	226	94	79	44	58	74	148
26292	198	206	69	303	390	220	88	78	44	49	75	147
105378663	6	1	0	1	1	2	2	1	0	1	1	1
81025	7	2	1	5	3	11	4	1	0	9	2	6
54933	23	13	0	144	63	174	10	6	2	28	15	34
105378662	21	5	0	15	6	19	7	3	1	5	4	7
79647	1807	2401	55	1484	999	1322	227	901	55	47	443	1809
4725	4367	2922	1812	1650	2857	2255	2380	943	1281	3234	992	1816
23499	2377	6514	152	8821	5826	9172	1297	3103	489	1020	1514	6313
643314	12	40	1	449	481	467	1	35	6	16	6	185
105378950	1	1	0	10	2	11	0	3	0	0	0	3
353500	106	230	16	928	329	997	198	241	50	128	206	501
192217	20	30	3	45	7	44	11	20	3	19	20	35
728448	220	228	24	294	152	272	97	171	52	83	124	121
8761	3848	2650	1538	3135	5054	3223	1436	1388	594	487	1009	3479
101929516	147	160	8	215	363	235	19	86	2	0	42	222
677834	1	3	4	18	11	7	0	6	1	0	0	17
26508	174	3957	548	1858	1610	2688	1136	1240	631	1581	990	601
84618	0	25	5	3	0	2	0	2	0	0	0	4
51440	15	24	34	10	1	47	21	21	27	3	1	34
10450	768	1087	359	912	1154	1071	620	410	346	463	568	455
656	34	115	32	243	294	367	83	211	57	62	80	158
64064	23	28	4	34	8	49	14	23	4	27	22	40
105378666	0	0	0	0	0	1	0	1	0	0	0	0
101929536	2	1	2	4	3	9	0	3	0	0	3	2
105378951	2	2	0	4	2	11	1	4	0	0	2	6
107985740	3	3	0	6	7	5	3	2	4	4	3	2
105378665	1	1	0	1	0	0	2	1	1	1	1	0
105378667	2	0	0	0	1	0	1	0	0	0	0	0
54802	449	484	135	595	533	596	234	239	98	88	242	436
4610	36	20	255	198	130	207	148	20	133	16	44	27
105378668	2	0	0	15	7	9	4	1	1	0	0	3
84879	459	76	1	521	329	141	15	78	0	91	42	575
105378669	2	2	0	9	0	2	1	2	0	0	2	6
10487	3437	6086	127	7638	6652	7114	1046	1641	244	676	1164	5534
5538	5648	5599	470	7421	7024	6542	3059	2192	740	2333	2344	4507
105378671	0	0	0	0	0	0	0	0	0	0	0	0
6018	581	553	13	771	679	621	54	328	21	24	153	1056
127391	0	0	2	0	0	1	0	0	0	0	0	0
10269	914	1242	103	1357	1521	1522	256	543	130	254	346	1191
1298	55	227	9	425	406	539	163	245	46	197	261	103
107984945	4	0	0	6	1	10	0	1	0	0	1	1
64744	2647	1390	130	4512	1192	3098	1224	1136	217	1067	677	1765
65243	38	53	2	127	88	138	17	35	10	25	26	85
339559	70	101	11	156	87	156	44	61	12	4	50	93
105378672	5	16	4	10	10	12	5	4	7	6	4	7
64789	97	144	21	163	143	241	58	95	19	23	69	113
127396	32	75	4	87	93	98	20	49	15	9	45	29
105378673	0	0	0	0	0	0	0	0	0	0	0	0
9783	22	239	9	171	86	129	32	37	11	17	30	61
105378675	0	1	0	6	3	0	0	1	1	0	2	2
105378674	0	0	0	0	0	0	0	0	0	0	0	0
100130557	37	73	6	130	45	148	37	73	5	10	38	69
4802	485	894	83	815	800	1067	386	337	110	217	445	562
407034	0	0	0	0	0	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0	0	0	0	0	0
9132	15	197	6	39	11	244	23	16	13	21	62	14
105378676	0	2	0	0	0	0	0	0	0	0	0	0
163732	158	195	629	268	315	1004	595	60	1880	865	665	166
1503	695	1409	13	506	996	705	119	319	50	210	206	894
100507178	23	62	1	80	114	77	10	38	2	13	29	58
200172	27	41	0	33	53	40	11	19	2	3	19	44
22955	476	862	49	952	1431	1132	274	549	105	89	310	761
100132074	7	23	3	30	53	53	4	22	6	5	22	10
101929901	0	1	5	0	2	2	6	0	6	0	2	1
105378678	0	0	3	1	2	6	0	0	0	1	0	0
1907	0	3	3	8	20	25	7	2	6	0	34	1
59269	176	140	7	437	359	528	65	211	30	101	117	865
2981	0	0	3	2	3	12	5	0	5	2	0	8
2980	0	1	1	1	1	6	18	3	11	1	1	1
22887	651	894	58	1622	2264	1741	287	602	59	77	353	1137
284716	18	13	9	78	13	137	37	49	27	8	18	16
84217	72	41	22	34	61	49	33	28	12	12	30	15
728621	82	146	18	186	150	232	43	87	24	22	84	76
79717	903	999	342	886	1149	892	479	335	266	159	411	563
10465	551	406	108	529	850	509	287	190	117	240	217	294
4904	9060	9957	683	5647	7714	5662	2387	2432	387	234	2126	5071
149461	0	8	0	0	0	1	1	0	0	3	0	0
64175	2575	562	37	1378	881	1258	644	493	136	528	531	1670
