GeneID	GSM4051655	GSM4051656	GSM4051657	GSM4051658	GSM4051659	GSM4051660	GSM4051661	GSM4051662	GSM4051663	GSM4051664
107984931	0	1	0	1	4	0	0	1	0	0
127294	67	29	41	40	125	7	16	23	0	17
107985737	6	0	0	0	10	0	0	6	0	0
105376864	2	0	5	2	0	2	0	0	0	0
58985	39	133	1285	365	136	209	213	1334	0	479
163702	375	192	244	260	319	263	150	227	221	292
284632	0	0	0	1	0	0	0	0	0	0
105376871	0	0	7	2	0	1	0	0	0	2
57822	7	11	0	8	25	0	8	0	2	1
90529	38	60	16	20	29	24	39	10	29	21
57185	291	672	249	287	363	213	271	173	353	276
100750325	3	0	3	6	5	2	3	0	10	5
11123	689	236	296	605	514	392	250	238	2175	721
100506985	8	1	4	4	3	9	10	9	5	9
400746	134	57	300	280	115	558	99	245	8	385
10250	82	241	35	97	109	81	52	98	145	86
25932	356	917	78	189	293	204	243	50	259	248
105376876	0	0	0	0	3	0	0	0	0	0
864	333	292	0	231	100	118	296	0	567	162
102465437	3	0	0	5	0	7	4	0	20	2
107984932	27	27	0	24	17	11	9	0	71	19
105376878	162	42	3	114	39	86	116	6	187	53
100616365	0	0	0	0	0	0	0	0	4	0
105376879	17	0	0	0	1	0	0	0	2	0
25949	112	102	51	48	97	39	42	29	120	81
57035	1170	1163	332	840	520	543	1631	295	1701	464
105376882	0	4	0	3	0	0	0	0	2	0
6007	27	34	24	51	28	1	83	14	69	16
23585	225	257	31	99	158	147	47	13	205	103
6006	38	87	10	35	97	49	30	16	53	47
55219	145	414	142	108	90	145	110	63	160	144
26119	544	622	347	374	161	268	403	542	518	515
57134	649	455	82	350	116	324	1337	56	389	272
57190	988	975	427	847	694	693	1207	659	739	1012
56181	117	162	42	74	62	97	116	31	76	92
646471	75	125	51	73	56	69	70	66	80	69
79000	16	24	4	12	13	2	12	8	15	17
164091	363	701	66	216	285	271	415	120	209	254
3925	93	164	16	119	235	118	63	4	126	88
100500808	4	8	0	1	10	2	2	0	4	2
105376885	0	0	0	0	0	0	0	0	0	0
5051	260	408	147	267	251	211	164	123	241	209
101928216	20	9	3	14	22	2	37	35	17	13
2134	86	88	92	64	45	50	109	138	41	56
7780	12	27	486	417	4	620	163	474	2	709
105376910	0	0	0	2	0	7	4	8	0	0
84676	29	0	17	7	0	18	50	0	6	16
149420	24	50	32	22	18	16	5	25	25	38
105376886	0	0	0	0	0	2	5	0	1	0
79927	110	9	58	112	23	60	157	34	75	45
110806296	0	0	0	0	0	0	0	0	0	0
51042	61	111	11	38	81	44	35	24	50	27
10256	176	350	65	243	265	136	59	120	29	126
378807	0	0	0	0	0	0	0	0	0	0
101928303	4	0	6	3	0	9	0	7	0	6
64793	471	496	87	311	295	226	201	69	484	284
83442	317	440	41	246	280	111	151	51	147	162
91544	472	432	70	359	244	209	316	162	594	268
1043	192	38	1	100	202	23	87	1	537	63
55057	566	1376	2	94	442	23	41	0	20	15
257101	11	0	9	383	15	41	13	4	55	16
79727	0	0	0	1	0	6	0	0	2	1
79947	453	607	157	459	329	276	265	147	461	423
101928324	45	66	18	63	23	23	48	13	202	46
3151	336	536	149	270	353	266	365	131	400	305
6195	1342	1167	166	707	420	705	373	160	931	618
100302190	13	5	0	5	2	3	6	6	13	4
105376888	0	0	0	0	0	0	0	4	0	0
101928728	2	12	1	4	0	0	9	0	4	2
8289	1003	1059	253	739	638	720	731	325	964	572
55650	70	156	38	89	60	60	99	53	119	62
84243	655	471	88	312	228	223	291	62	455	259
2810	1027	766	32	282	810	23	51	0	11	34
54707	533	636	170	358	213	340	453	125	412	334
63906	163	265	35	108	78	135	122	36	150	130
10726	991	1967	451	821	889	596	691	370	1211	743
8431	18	8	43	23	5	44	13	76	1	45
126695	50	225	54	79	75	108	22	88	20	93
388610	448	1259	86	110	190	572	91	98	24	110
115572	76	41	5	15	49	11	33	25	41	20
101928391	0	12	0	0	2	4	4	3	2	3
6548	480	997	111	394	451	182	397	174	318	283
102723760	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0
23038	1118	1432	597	967	548	720	1129	857	1046	958
84065	376	400	73	264	250	174	270	144	322	318
644961	14	20	5	13	18	13	9	2	24	12
84958	943	571	802	508	633	400	320	827	1099	380
9064	606	1031	108	325	222	247	630	102	328	234
8547	14	3	0	18	14	3	43	5	8	7
388611	0	5	6	3	4	0	1	0	3	5
2827	6	15	0	5	10	3	16	0	7	4
10163	997	2232	393	963	866	551	1523	554	870	796
105376892	0	7	0	5	0	0	3	0	3	5
27245	338	503	133	327	309	228	407	164	262	288
2268	683	301	20	300	199	230	263	7	397	252
111216282	0	0	0	0	0	0	0	0	3	0
2537	8292	1117	237	1525	16053	1397	1033	254	1258	4798
199870	69	113	37	65	47	45	58	9	82	34
23673	201	459	76	143	206	118	117	29	279	162
5511	822	946	237	567	680	471	762	152	825	619
677774	0	0	0	1	0	0	3	0	2	0
9473	2613	983	107	1116	950	1192	979	36	1732	893
6118	168	268	50	93	87	81	89	36	207	76
27293	66	55	162	89	134	74	38	201	20	168
55113	193	208	63	169	89	99	125	47	118	81
2140	641	882	260	544	490	450	430	206	845	501
5724	898	632	58	641	360	641	286	41	336	619
22826	194	446	24	126	197	151	143	32	204	116
93974	37	30	21	31	34	40	52	8	40	43
83667	456	496	146	201	255	234	272	105	256	319
54797	319	596	62	202	122	223	280	135	268	150
65979	665	841	219	589	645	375	499	299	986	549
1104	452	909	42	325	340	361	374	62	267	251
8420	280	391	71	121	167	107	105	40	211	86
6080	89	241	46	63	186	73	110	19	108	70
26768	112	178	12	46	183	50	45	26	97	82
54952	250	331	120	191	189	288	205	82	371	176
85028	168	353	0	122	173	142	65	38	170	112
692212	28	58	4	3	8	30	8	5	13	8
677838	15	34	0	5	6	9	0	2	10	7
677825	10	7	0	5	4	8	0	0	3	1
692073	16	38	6	4	7	29	18	10	19	14
115273	113	220	4	158	147	120	95	4	130	124
6883	192	265	57	118	166	123	160	55	322	170
105378616	17	38	26	7	4	12	32	4	54	9
26824	5	31	2	2	3	6	21	3	44	7
10691	548	481	162	307	247	423	334	82	611	301
51441	589	1165	429	252	276	659	308	162	289	365
4985	10	28	8	11	0	15	0	0	3	59
2035	1183	1003	434	807	529	670	407	300	2337	610
399474	182	413	10	96	54	92	319	11	82	98
6429	520	750	356	463	350	283	324	128	561	358
51102	174	269	63	92	170	119	148	61	115	131
10076	1244	4214	599	853	1749	801	1092	591	178	738
101928460	0	0	0	0	3	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0
107984934	0	1	0	2	2	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	0
105378617	0	0	0	7	0	2	7	0	2	0
105378618	0	0	0	0	0	0	0	0	0	0
4146	39	46	12	12	7	18	34	19	40	7
100129196	59	79	18	30	24	38	26	19	98	19
7805	1729	1032	131	1448	1343	908	716	60	1707	1074
100616164	31	9	0	2	0	8	19	0	10	0
105378620	261	81	5	97	59	120	128	3	243	55
105378621	0	0	0	0	0	0	0	0	0	7
105378622	0	0	0	1	0	0	0	0	0	0
400748	0	0	0	0	0	0	0	0	0	0
9672	2214	1294	257	2472	1113	790	2429	299	3070	1251
9698	1872	3938	915	1668	1853	1322	1289	662	2542	1452
692234	5	6	7	3	0	12	14	2	13	2
692235	12	32	6	3	1	20	28	12	13	2
692200	6	36	11	1	0	4	8	0	2	2
107984935	0	0	0	0	0	0	3	0	0	0
79570	2	9	0	0	0	0	1	0	0	4
9410	189	232	64	117	155	97	143	41	199	118
51538	380	757	125	319	389	279	277	105	502	223
2170	35	90	0	20	28	24	11	3	24	13
105378623	0	0	0	2	2	0	0	0	0	0
107985470	0	0	0	0	0	0	0	0	0	1
347735	541	1807	121	438	496	458	59	113	24	357
105378625	0	7	0	0	1	0	0	0	0	0
105379772	16	23	0	5	0	0	0	0	0	0
149086	19	10	0	1	5	0	0	0	19	0
284551	19	0	0	5	22	6	0	0	22	1
105378626	116	149	28	48	51	13	12	12	6	27
64129	5079	4287	451	2126	3033	1522	1877	523	1553	1430
3061	19	47	8	21	23	13	25	18	27	23
553115	255	381	112	235	338	178	337	79	279	242
107985471	26	27	5	8	20	4	53	12	19	15
105378628	2	0	0	3	0	2	0	0	0	0
1307	17288	10790	1533	7637	8344	6890	33782	340	3136	7258
101929444	46	72	7	27	34	33	112	0	9	30
576	153	138	30	41	80	76	267	3	60	83
100423028	0	0	0	0	0	0	0	0	0	0
90853	159	259	0	33	205	16	50	5	3	22
8073	2223	6307	1512	1090	1223	2237	1898	672	2307	1677
10657	987	2004	357	771	1248	783	940	321	925	830
55116	109	102	38	59	68	27	36	17	105	36
100847018	0	0	0	1	0	0	0	0	0	0
23633	680	1482	288	538	787	509	665	284	643	521
200081	1921	2252	481	1223	694	1147	1547	441	1074	1279
79140	102	113	32	87	85	87	135	45	157	92
56063	292	558	83	200	197	207	324	82	228	184
55721	63	114	32	49	47	38	113	45	67	47
149069	145	188	67	102	122	87	191	34	111	90
8668	818	1254	334	539	788	511	624	279	599	621
339483	520	370	180	460	143	344	598	156	477	302
84734	20	18	11	37	11	21	30	17	16	23
3932	1550	110	47	966	421	301	371	9	2464	253
3065	671	1693	193	473	468	308	389	134	705	387
65108	515	879	33	389	800	314	319	57	474	303
105378629	19	51	16	19	22	0	15	18	16	27
81629	55	65	18	68	40	17	39	20	75	36
100128071	6	9	7	14	0	11	32	4	8	5
55108	1884	2236	614	1160	889	1059	1286	591	1302	1028
728116	1	0	0	2	2	0	0	0	0	3
653121	213	515	192	144	146	214	331	147	131	218
102723870	12	7	0	3	5	1	9	0	4	7
339487	489	344	218	359	241	227	235	132	844	238
5928	499	976	429	417	437	466	652	257	652	473
81493	221	472	62	135	136	131	234	95	162	151
57648	1356	3685	840	1556	1370	1669	826	1983	103	1393
8565	628	827	413	386	505	259	292	399	384	390
64766	406	361	123	325	238	261	257	95	386	310
252995	30	10	1	20	5	16	49	22	26	22
105378631	16	0	0	11	6	9	4	10	9	2
3208	14	15	0	14	10	13	4	0	1	19
113452	183	581	54	130	160	193	53	45	35	123
105378632	0	18	1	3	6	5	0	0	1	1
127544	1328	1216	156	880	1259	1100	530	100	1489	1065
204	451	1201	184	387	509	390	314	124	511	395
105378635	0	0	0	0	0	0	0	0	0	0
113451	288	343	23	185	270	130	284	31	114	210
112268224	6	11	6	5	2	3	7	4	8	4
55223	118	74	19	111	73	56	115	45	213	96
149076	802	414	255	688	961	648	719	258	940	753
127550	0	9	3	0	3	0	5	0	3	6
1912	2403	3718	546	1342	1350	1393	1680	321	870	1488
100500853	93	136	21	53	57	57	114	12	42	60
101929464	6	2	0	0	0	1	0	0	3	2
7579	145	415	70	157	104	130	154	68	153	207
114784	115	614	59	203	92	365	341	72	39	209
105378638	0	11	0	0	0	0	0	0	0	1
127540	0	0	0	0	0	0	1	0	0	0
402779	0	0	0	0	0	2	0	0	0	0
84970	0	0	0	1	0	3	0	0	0	1
105378639	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0	0
105378642	6	1	3	0	2	0	13	0	1	0
2709	27	50	9	19	165	4	7	1	0	2
127534	92	257	9	24	117	4	12	0	0	2
2707	131	331	33	67	351	26	15	7	15	19
2701	446	72	43	132	113	81	139	63	421	98
113444	212	270	123	205	216	82	156	96	240	232
58512	12	15	2	16	7	8	30	6	35	27
653160	69	53	6	52	20	3	55	20	43	34
100506144	42	71	14	42	49	32	31	9	65	38
9204	136	283	76	110	101	102	100	31	222	88
79830	239	481	129	138	84	179	194	58	296	141
105378644	0	0	0	0	0	0	0	0	0	0
6421	959	1423	282	591	538	971	928	395	922	588
9202	1271	2482	887	919	956	1532	960	551	1997	1328
100861513	143	320	141	65	84	127	101	52	253	155
79932	762	1208	443	594	541	460	601	394	677	667
23154	706	542	175	401	249	280	862	116	397	440
339488	67	65	11	63	20	8	21	8	55	22
105378645	76	15	1	63	8	11	45	3	72	29
5690	395	846	133	311	238	252	268	214	244	278
105378646	0	0	0	0	0	0	0	0	0	0
127703	213	248	46	136	102	104	233	47	138	110
63967	33	61	0	44	33	18	6	0	44	18
192670	623	943	426	550	505	596	590	217	613	535
26523	670	1107	250	515	518	497	654	241	778	571
192669	804	1048	502	675	506	554	703	262	923	610
105378647	4	0	0	0	1	4	15	0	12	5
27285	0	4	6	15	9	18	9	9	3	26
54936	366	620	79	273	362	272	203	75	257	287
1296	4071	12516	161	1755	1715	1078	3787	87	910	1259
27095	192	275	40	143	252	155	160	21	129	144
55700	1323	1373	182	675	615	818	657	96	608	533
9967	986	2257	368	820	1037	637	940	330	1068	940
79729	357	1178	28	107	114	148	131	28	89	55
55194	1200	1825	68	429	531	772	983	80	382	443
83931	987	783	484	692	698	557	482	662	1115	654
84967	59	59	25	71	49	17	70	2	63	44
127700	44	83	17	43	56	46	45	22	38	49
109616970	1	0	0	4	0	0	0	0	3	0
107984940	8	0	0	2	0	0	0	0	16	7
64960	145	146	35	118	175	106	62	28	124	82
1441	2388	696	29	343	352	547	249	8	176	442
107984941	0	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0	0
2899	58	8	10	103	3	108	142	16	21	149
100422898	0	0	0	0	0	0	0	0	0	0
107984942	3	0	0	1	0	0	3	0	2	0
728431	59	48	18	67	55	33	17	32	17	33
80149	2062	1729	152	530	709	856	427	169	748	466
102465438	101	59	0	11	27	32	15	13	26	12
64769	130	232	70	102	131	92	70	93	115	100
100847010	2	0	0	0	0	0	0	5	2	6
105378649	7	25	7	2	5	4	14	0	3	7
79753	104	250	72	104	88	68	143	30	146	133
7802	19	38	12	13	36	25	31	24	10	38
29889	123	348	45	108	147	79	109	30	171	148
284654	21	15	3	20	1	0	15	0	16	3
54955	173	237	76	109	43	116	126	51	148	118
55143	34	135	3	20	31	2	2	0	14	13
284656	215	534	190	164	83	254	104	131	20	194
105378650	0	0	0	0	0	0	0	0	0	0
149175	58	144	74	72	56	64	54	73	32	107
79693	105	125	34	38	84	47	52	20	54	51
127687	189	251	76	85	128	142	160	99	72	108
4520	190	374	58	213	141	140	250	82	218	132
3633	974	1219	302	553	427	467	739	258	1175	601
105378651	56	66	18	40	24	21	58	11	45	28
10946	286	567	122	296	387	210	243	138	375	262
2275	416	438	48	232	280	146	521	56	63	281
51118	70	98	20	49	59	61	42	22	67	103
5453	11	2	0	2	0	0	4	0	2	7
107985103	3	2	0	3	0	0	12	0	4	2
105378653	0	0	2	4	0	0	0	0	1	0
100500801	4	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0	0
105378654	0	0	0	0	0	0	0	0	0	0
339442	0	0	0	0	0	0	0	0	0	0
105378657	1	0	0	0	1	0	0	0	0	0
107984943	5	6	0	2	1	0	0	0	20	2
105378656	1	0	0	0	0	0	0	0	5	0
105378658	0	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0	0
64121	49	90	20	58	83	47	60	19	57	64
100527950	27	42	9	15	32	15	3	11	30	14
26292	29	38	6	15	36	14	3	11	32	12
105378663	0	4	1	1	1	1	1	0	3	1
81025	1	2	4	0	1	1	0	0	3	2
54933	47	304	6	36	99	24	20	1	13	43
105378662	24	89	1	12	32	3	16	0	4	19
79647	152	197	48	128	161	118	81	19	197	97
4725	55	291	36	67	246	47	51	36	67	109
23499	5803	8305	1787	4309	5553	3138	4325	1018	5889	3958
643314	544	775	106	390	604	387	482	154	159	313
105378950	42	12	12	10	10	54	4	7	6	20
353500	714	353	216	455	415	743	223	132	331	715
192217	32	25	0	23	23	10	14	9	17	25
728448	151	151	77	134	62	135	87	96	137	103
8761	501	1025	945	544	488	435	484	1451	437	658
101929516	89	178	202	124	78	57	105	281	83	142
677834	6	22	3	4	0	0	3	6	6	0
26508	437	104	271	475	271	449	611	395	145	571
84618	20	0	16	4	0	3	18	24	5	3
51440	18	0	14	3	7	0	19	25	16	0
10450	197	448	136	149	198	163	152	110	200	210
656	108	272	60	130	132	126	87	95	37	208
64064	28	43	10	19	31	14	24	22	13	19
105378666	1	9	0	2	3	7	0	0	0	3
101929536	0	5	1	2	0	10	9	2	1	4
105378951	36	18	5	1	12	26	7	22	1	42
107985740	10	9	6	3	3	0	12	3	3	2
105378665	19	12	4	2	2	1	16	15	1	7
105378667	0	14	0	4	0	0	0	0	0	1
54802	263	547	247	151	252	151	214	79	234	280
4610	122	58	374	73	13	90	44	220	90	105
105378668	8	5	50	2	0	6	3	12	6	4
84879	149	195	9	51	97	84	25	9	40	81
105378669	3	5	5	2	7	0	10	0	10	6
10487	2785	4635	420	1438	2532	1451	1301	264	1937	1642
5538	480	854	112	395	804	288	315	102	485	522
105378671	2	0	2	2	3	0	0	2	4	0
6018	297	1034	205	195	258	175	256	163	579	265
127391	0	0	0	0	0	0	0	0	0	0
10269	132	262	112	96	146	53	127	36	172	99
1298	832	1111	114	754	370	1048	372	85	616	443
107984945	11	0	0	9	0	0	1	0	14	8
64744	1417	439	171	588	320	383	736	119	1356	401
65243	16	24	7	22	12	10	8	2	19	15
339559	23	38	9	13	28	32	26	11	22	24
105378672	0	0	0	3	0	0	12	0	9	1
64789	164	261	80	94	118	331	219	44	173	189
127396	12	10	9	13	13	0	11	0	10	16
105378673	0	2	0	0	0	0	3	0	0	3
9783	122	161	82	84	61	173	92	42	92	137
105378675	0	0	0	0	0	0	0	0	0	0
105378674	0	0	0	0	0	0	0	0	0	0
100130557	44	49	26	32	23	31	20	5	35	21
4802	237	363	114	205	139	149	237	113	265	206
407034	0	0	0	0	0	0	0	0	0	0
407031	2	1	0	0	0	0	0	0	1	0
9132	17	68	27	40	16	18	31	21	14	24
105378676	0	0	0	0	0	0	0	0	0	0
163732	53	160	177	147	81	470	184	311	41	161
1503	193	106	22	140	174	129	90	62	159	130
100507178	93	49	24	82	34	38	54	69	67	67
200172	41	30	44	56	30	46	77	62	64	55
22955	2026	2989	1400	1698	1206	1463	1395	875	2873	1814
100132074	28	155	11	13	14	93	46	25	5	11
101929901	4	7	0	0	0	0	0	0	0	3
105378678	0	8	0	1	3	4	0	5	0	0
1907	10	34	9	2	7	16	0	1	0	19
59269	219	196	56	299	156	200	181	81	278	213
2981	0	0	0	1	2	0	0	0	0	1
2980	0	0	0	4	2	0	0	0	0	1
22887	1170	1869	1009	1042	999	878	1003	719	2534	1087
284716	1	23	7	11	3	15	10	6	14	14
84217	5	3	4	0	2	2	0	1	11	7
728621	58	208	66	67	49	98	79	38	88	119
79717	55	75	25	44	79	33	62	2	69	50
10465	105	204	19	114	134	33	79	21	153	79
4904	724	1909	191	535	906	607	480	213	524	598
149461	3	0	0	0	4	0	7	0	4	8
64175	990	1062	136	434	504	456	1247	105	408	481
79078	321	253	144	208	197	200	207	122	456	228
105378683	0	3	2	1	1	5	0	0	4	1
100129924	27	5	1	7	4	1	0	1	17	17
107984946	0	0	1	1	0	0	6	0	0	4
374969	15	32	31	23	36	47	41	8	22	42
114625	78	137	69	105	77	117	231	31	88	172
51058	54	52	15	50	20	26	28	18	52	27
339539	7	0	0	0	3	0	0	0	0	0
6513	1597	11588	72	299	3540	134	189	47	469	137
440584	15	46	2	6	10	6	0	0	16	7
440585	0	0	0	0	9	0	0	2	0	1
10969	99	255	21	101	125	61	93	29	66	96
102465439	0	4	0	0	0	0	0	0	0	0
149465	14	15	8	17	19	6	11	0	4	22
105378685	0	1	1	2	0	1	0	0	3	1
128218	146	448	675	182	189	312	156	711	7	295
149466	46	201	83	72	76	57	59	148	3	105
7075	1228	199	126	720	624	453	1309	193	1819	580
4352	0	20	9	5	14	0	5	9	11	10
105378687	0	7	4	0	5	0	0	0	0	2
991	75	155	4	47	59	35	24	0	67	28
64834	420	778	108	252	391	327	191	36	231	269
102466723	0	0	0	2	1	0	0	0	5	2
112268225	1	8	2	4	4	0	3	19	14	12
112950	148	264	101	137	252	96	138	58	137	123
107984947	18	40	3	15	13	15	16	1	17	21
23334	1610	1823	644	1175	611	893	1695	652	1548	1039
100873952	72	46	19	72	42	43	56	31	66	49
102465440	4	0	0	2	0	2	2	0	2	1
81888	135	204	124	103	75	121	130	134	99	116
5792	2771	6386	1853	2729	2601	3517	1331	2809	784	3946
9682	506	726	237	397	329	351	543	170	580	409
100132774	22	49	10	55	45	22	63	18	61	49
6487	178	269	68	155	140	96	201	59	223	119
101929592	3	3	7	8	7	0	21	0	6	1
102464830	0	0	0	1	0	0	0	0	0	1
9048	50	17	11	20	12	11	58	0	4	13
105378688	16	0	0	9	0	1	9	0	7	12
101929609	90	60	32	66	48	72	40	35	63	82
9670	359	298	162	353	244	304	288	147	257	403
1802	250	317	126	147	145	188	301	93	245	208
533	873	989	218	506	774	565	528	309	427	616
8704	754	1210	491	274	335	570	582	574	119	449
149473	164	261	61	142	82	169	106	60	56	113
6536	98	87	99	83	51	102	83	104	90	75
107984948	7	13	8	7	6	0	0	0	3	0
128209	4	35	4	3	2	9	10	0	0	16
105378952	7	0	0	0	0	0	0	0	0	0
55929	83	220	38	77	75	57	99	105	128	92
79033	847	1425	338	780	797	766	849	198	1021	776
100874278	28	59	12	33	6	12	32	2	31	14
106635545	3	17	3	16	12	5	0	7	5	2
55182	493	793	220	378	275	352	411	168	421	438
107984951	0	0	0	0	0	0	0	0	0	0
100847089	0	0	0	0	0	0	0	0	0	0
107984950	244	304	106	192	167	129	240	96	209	186
79639	12	74	4	21	21	15	7	8	19	13
109623472	0	0	0	2	0	0	0	0	0	0
339541	22	37	4	21	9	4	25	8	41	16
105378690	0	12	5	3	0	0	2	0	2	0
26828	8	9	7	4	0	3	8	15	12	11
26830	0	4	2	0	2	0	0	0	0	0
11004	87	232	12	66	79	68	33	0	92	50
109623476	0	4	0	1	0	0	14	0	3	0
6202	1785	4865	1091	1625	2716	1346	1481	961	2959	1739
26811	237	124	38	36	96	228	144	20	115	48
94161	61	194	20	24	62	58	49	10	93	37
94162	5	6	5	2	1	0	0	2	6	4
94163	55	36	0	0	11	5	6	7	11	2
266675	4	4	7	14	6	6	5	3	7	7
1263	1153	723	83	402	424	545	662	151	386	357
343521	440	364	21	155	207	236	348	92	124	152
149478	417	345	49	224	217	247	442	59	158	206
107984952	44	68	12	17	33	21	66	23	37	20
8643	145	66	37	146	105	89	134	24	132	175
8891	166	91	43	118	102	73	114	42	164	147
79654	536	703	194	400	201	396	366	280	417	316
7389	570	683	170	393	520	404	578	230	429	605
57643	129	125	169	135	78	141	56	131	291	259
105378691	1	19	4	8	4	6	6	11	11	8
400752	0	10	4	3	2	2	2	5	5	5
84842	10	53	4	8	3	5	25	0	17	8
4595	296	348	161	299	181	180	224	130	357	236
114034	58	90	36	63	19	40	66	14	83	56
10420	83	166	27	80	36	34	73	9	191	92
126661	12	24	21	7	1	7	0	8	5	8
25974	269	509	137	237	255	184	149	147	235	252
5052	694	1385	142	469	738	427	175	25	608	453
10327	967	912	205	543	621	646	529	159	553	648
4678	314	430	117	312	231	153	286	100	534	220
149483	32	31	30	48	9	30	77	39	64	35
60313	1507	1854	750	1164	1364	943	876	669	2003	1183
728963	0	7	0	2	1	1	3	4	0	11
51249	21	16	13	7	14	10	9	5	17	21
3652	163	323	72	93	113	91	121	80	202	102
105378693	3	0	0	1	0	0	5	0	5	3
23139	767	1080	133	595	472	250	670	145	291	445
105378694	19	15	1	15	9	5	9	1	15	9
110117499	81	36	24	54	56	48	74	24	158	83
8503	122	40	38	72	71	50	108	24	189	100
101929626	0	0	0	0	0	0	0	0	0	0
10103	673	2245	27	140	1203	89	66	25	11	61
110117498	0	0	0	0	0	0	0	0	0	0
55624	654	753	309	383	338	450	347	292	355	443
541468	37	37	8	33	30	40	36	0	32	30
8438	35	84	3	28	38	24	38	0	39	24
10489	949	1437	363	591	638	734	1183	352	725	794
7388	113	197	62	94	216	106	57	37	129	124
387338	224	309	104	175	177	147	164	85	248	161
2166	210	462	213	287	173	279	263	261	58	280
729041	9	3	3	5	9	0	0	0	1	2
101929651	0	0	0	3	2	0	0	0	0	0
127343	3	2	0	2	14	5	0	0	2	5
105378696	0	0	0	1	0	0	0	0	3	0
100507423	55	79	115	53	20	42	77	104	65	80
148930	0	0	0	0	0	0	0	0	0	0
8569	548	442	656	384	220	330	509	976	420	411
148932	396	388	235	330	234	290	333	293	389	257
105378697	0	0	0	0	0	0	0	0	0	0
64756	42	96	29	42	43	47	49	23	48	47
374973	0	0	0	1	4	0	3	0	0	1
100130197	26	84	15	12	38	5	25	16	35	15
9813	584	1209	176	362	666	375	521	183	528	371
105378698	2	22	1	0	2	0	15	0	7	2
105378699	0	3	0	4	0	0	0	0	0	0
1580	22	27	8	1	53	0	0	0	60	0
163720	3	0	0	2	7	0	4	0	19	5
1579	0	0	0	3	5	3	0	0	7	0
260293	21	12	1	12	26	5	1	1	41	23
199974	23	0	4	14	35	5	23	0	66	11
284541	5	26	0	1	4	5	0	0	6	1
105378701	2	5	0	4	0	0	7	0	3	1
100874253	0	2	0	1	0	0	0	0	0	4
10158	377	874	81	252	305	153	30	57	4	233
6886	54	32	26	57	35	18	118	25	166	31
6491	84	232	35	74	121	83	54	0	144	73
51727	280	584	153	183	281	233	189	90	301	222
102724077	0	13	0	4	2	0	19	0	1	0
2301	0	0	0	0	0	0	0	0	0	0
84793	5	10	0	14	9	0	7	0	3	14
2306	24	75	1	4	6	5	8	8	2	6
107984953	0	0	0	0	0	0	0	0	0	0
388630	116	101	73	94	34	120	104	50	26	96
105379778	74	10	14	139	11	42	18	2	89	80
391037	5	13	0	4	13	14	0	0	21	5
200010	40	33	73	81	22	108	186	103	24	73
54558	263	736	313	271	211	341	431	112	747	472
84871	3	13	3	8	0	0	0	2	6	33
79656	34	108	12	24	25	8	20	14	80	17
105378706	0	0	0	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0	0	0	0
107984954	0	0	0	0	0	5	0	0	0	0
105378708	0	0	0	0	0	0	0	0	0	0
1996	0	2	7	4	1	0	0	0	1	24
105378709	0	0	0	0	0	0	0	0	0	1
107984955	0	0	0	0	0	0	0	0	0	0
105378711	0	0	0	0	0	7	0	0	0	2
105378710	0	0	0	0	0	0	0	0	0	0
105378712	0	0	0	2	0	0	0	0	0	0
63950	5	0	0	0	0	0	5	0	1	0
105378714	0	3	0	0	0	0	0	0	0	0
11124	695	901	541	480	484	601	550	377	897	673
105378715	0	0	1	5	7	0	2	11	9	5
112268262	0	2	0	0	0	0	0	0	2	3
1031	169	150	67	204	71	81	212	83	138	136
100616189	0	0	0	0	0	0	2	0	0	0
102466656	0	0	0	0	0	6	2	0	0	0
284546	2	0	0	0	0	0	12	0	1	2
105378716	2	0	0	1	0	3	20	0	2	0
26994	231	500	76	133	216	164	236	101	155	143
22996	210	274	56	140	68	144	60	63	28	181
105378717	8	12	10	2	3	7	0	0	1	3
102724097	9	12	0	8	2	2	3	7	0	12
2060	2297	2467	1058	1692	1239	1608	1801	557	3518	1711
105378720	21	21	4	23	5	6	6	2	26	2
441884	1	10	0	0	3	0	0	0	5	1
105378719	0	0	0	0	2	0	0	0	2	2
114883	506	840	394	386	391	481	363	220	789	476
4898	604	1110	339	468	610	410	622	192	880	480
105378721	32	48	11	14	24	11	26	15	31	27
100313892	1	3	0	2	3	4	5	4	3	0
5865	133	749	40	95	137	66	44	2	4	237
51060	159	342	66	97	139	56	190	58	126	138
112970	28	50	10	15	20	16	32	3	37	26
104355143	3	0	0	4	1	0	0	0	5	0
91408	58	156	23	37	106	27	79	23	91	69
107984956	0	0	0	0	0	0	0	0	1	0
9372	209	648	293	208	178	231	348	185	232	276
200014	1254	1437	463	854	487	930	858	436	980	905
4998	51	83	10	38	29	18	28	3	40	10
